label,length,fixed_score,windowed_score,shuffled_score,delta_windowed,delta_shuffled,pass_deltas,z_ngram,z_coverage,z_compress,penalties
H1250,54,3.71175509724873,3.71175509724873,0.14999061071498895,0.0,3.561764486533741,False,5.188485948866271,3.934104057882596,0.0,0.0
H1583,54,3.71175509724873,3.71175509724873,-0.5362448767013668,0.0,4.247999973950097,False,5.188485948866271,3.934104057882596,0.0,0.0
H1709,54,3.71175509724873,3.71175509724873,-0.07937006796906942,0.0,3.7911251652177995,False,5.188485948866271,3.934104057882596,0.0,0.0
H1720,54,3.71175509724873,3.71175509724873,-0.08121661660488876,0.0,3.792971713853619,False,5.188485948866271,3.934104057882596,0.0,0.0
H1735,54,4.0598673195542485,4.0598673195542485,0.49440973574886876,0.0,3.56545758380538,False,5.358382747891499,4.710271665723069,0.0,0.0
H1761,54,3.4059408590033184,3.4059408590033184,-0.3833377575786613,0.0,3.7892786165819796,False,4.508898752765356,3.934104057882596,0.0,0.0
H2032,54,2.904921517575094,2.904921517575094,-0.10291650840771664,0.0,3.007838025982811,False,3.999208355689671,3.157936450042121,0.0,0.0
H2040,54,3.5588479781260247,3.5588479781260247,1.063740228179584,0.0,2.495107749946441,False,4.8486923508158135,3.934104057882596,0.0,0.0
H2055,54,3.193657968069883,3.193657968069883,-0.3105772952889473,0.0,3.5042352633588303,False,4.339001953740128,3.546020253962358,0.0,0.0
H2655,54,2.904921517575094,2.904921517575094,-0.3105772952889473,0.0,3.2154988128640416,False,3.999208355689671,3.157936450042121,0.0,0.0
H2674,54,3.941115775932789,3.941115775932789,-0.5380914253371863,0.0,4.4792072012699755,False,5.698176345941956,3.934104057882596,0.0,0.0
H0131,55,3.476079523079715,3.476079523079715,0.5742894031949465,0.0,2.9017901198847684,False,4.725131042433829,3.8564872970985484,0.0,0.0
H0232,55,2.8340426345388012,2.8340426345388012,0.25741411999262404,0.0,2.576628514546177,False,3.8910922108554344,3.0944318275824463,0.0,0.0
H0391,55,4.118116411620628,4.118116411620628,0.34924489735347264,0.0,3.7688715142671554,False,5.559169874012224,4.61854276661465,0.0,0.0
H0399,55,3.11752933138823,3.11752933138823,0.18249660383526112,0.0,2.9350327275529686,False,4.224707743486792,3.475459562340497,0.0,0.0
H0523,55,3.926460492132049,3.926460492132049,0.12376245545792103,0.0,3.802698036674128,False,5.725977640327904,3.8564872970985484,0.0,0.0
H0553,55,2.8340426345388012,2.8340426345388012,0.19897192898466903,0.0,2.6350707055541323,False,3.8910922108554344,3.0944318275824463,0.0,0.0
H0597,55,3.2676563210723417,3.2676563210723417,-0.47616158853975254,0.0,3.743817909612094,False,4.55832327611815,3.475459562340497,0.0,0.0
H0607,55,3.476079523079715,3.476079523079715,-0.6433478181120419,0.0,4.119427341191757,False,4.725131042433829,3.8564872970985484,0.0,0.0
H0920,55,3.6595662199291437,3.6595662199291437,0.2741814025114171,0.0,3.3853848174177266,False,5.058746575065188,4.237515031856598,0.0,0.1
H1010,55,3.6262065127638263,3.6262065127638263,-0.026072576856804835,0.0,3.652279089620631,False,5.058746575065188,3.8564872970985484,0.0,0.0
H1054,55,3.6262065127638263,3.6262065127638263,1.0752352979854678,0.0,2.5509712147783583,False,5.058746575065188,3.8564872970985484,0.0,0.0
H1127,55,3.134296613907024,3.134296613907024,-0.10084411432947507,0.0,3.235140728236499,False,4.55832327611815,3.0944318275824463,0.0,0.0
H1132,55,2.8340426345388012,2.8340426345388012,-0.34294786005912736,0.0,3.176990494597929,False,3.8910922108554344,3.0944318275824463,0.0,0.0
H1212,55,3.2676563210723417,3.2676563210723417,0.31556435363119384,0.0,2.952091967441148,False,4.55832327611815,3.475459562340497,0.0,0.0
H1356,55,3.3259525333956037,3.3259525333956037,0.34924489735347264,0.0,2.976707636042131,False,4.3915155098024705,3.8564872970985484,0.0,0.0
H1368,55,3.6262065127638263,3.6262065127638263,-0.8513330840653374,0.0,4.477539596829164,False,5.058746575065188,3.8564872970985484,0.0,0.0
H1758,55,3.967989421936517,3.967989421936517,1.0079030897284866,0.0,2.9600863322080304,False,5.225554341380866,4.61854276661465,0.0,0.0
H1798,55,2.8340426345388012,2.8340426345388012,0.7825666265176273,0.0,2.051476008021174,False,3.8910922108554344,3.0944318275824463,0.0,0.0
H1927,55,3.7763335024479376,3.7763335024479376,0.724270414194365,0.0,3.052063088253573,False,5.392362107696545,3.8564872970985484,0.0,0.0
H1952,55,4.343306896146794,4.343306896146794,-0.3263265562250268,0.0,4.669633452371821,False,6.059593172959259,4.61854276661465,0.0,0.0
H1954,55,4.0765874818161585,4.0765874818161585,-0.2511170826982787,0.0,4.327704564514438,False,6.059593172959259,3.8564872970985484,0.0,0.0
H2234,55,2.8340426345388012,2.8340426345388012,0.4993718870375836,0.0,2.3346707475012174,False,3.8910922108554344,3.0944318275824463,0.0,0.0
H2566,55,3.476079523079715,3.476079523079715,0.19911790766936172,0.0,3.2769616154103534,False,4.725131042433829,3.8564872970985484,0.0,0.0
H2639,55,3.967989421936517,3.967989421936517,0.499225908352891,0.0,3.468763513583626,False,5.225554341380866,4.61854276661465,0.0,0.0
H2729,55,3.6262065127638263,3.6262065127638263,-0.7014980517506118,0.0,4.327704564514438,False,5.058746575065188,3.8564872970985484,0.0,0.0
H2751,55,2.8340426345388012,2.8340426345388012,0.10743310899320568,0.0,2.7266095255455953,False,3.8910922108554344,3.0944318275824463,0.0,0.0
H2799,55,3.476079523079715,3.476079523079715,0.424016434826143,0.0,3.052063088253572,False,4.725131042433829,3.8564872970985484,0.0,0.0
H2837,55,3.476079523079715,3.476079523079715,0.27388944514203206,0.0,3.202190077937683,False,4.725131042433829,3.8564872970985484,0.0,0.0
H0057,56,3.6911593854502778,3.6911593854502778,-0.4904533507641778,0.0,4.181612736214456,False,5.261298862734227,3.781642563485359,0.0,0.0
H0170,56,3.060587441347595,3.060587441347595,-0.49194720738950026,0.0,3.5525346487370952,False,4.442153581719731,3.033195227353474,0.0,0.0
H0185,56,3.3962670842850593,3.3962670842850593,-0.9357795157626498,0.0,4.332046600047709,False,4.60598263792263,3.781642563485359,0.0,0.0
H0191,56,3.3962670842850593,3.3962670842850593,-0.7868395085547182,0.0,4.183106592839778,False,4.60598263792263,3.781642563485359,0.0,0.0
H0227,56,3.8793928778051328,3.8793928778051328,-0.12183797430765517,0.0,4.001230852112788,False,5.097469806531326,4.530089899617246,0.0,0.0
H0482,56,3.191565725170675,3.191565725170675,-0.7868395085547182,0.0,3.9784052337253932,False,4.442153581719731,3.4074188954194167,0.0,0.0
H0567,56,3.060587441347595,3.060587441347595,-0.2872458482751156,0.0,3.3478332896227103,False,4.442153581719731,3.033195227353474,0.0,0.0
H0609,56,3.191565725170675,3.191565725170675,-0.34151334355624613,0.0,3.533079068726921,False,4.442153581719731,3.4074188954194167,0.0,0.0
H0694,56,2.765695140182377,2.765695140182377,1.4128664533008553,0.0,1.3528286868815216,False,3.7868373569081353,3.033195227353474,0.0,0.0
H0771,56,3.3962670842850593,3.3962670842850593,-0.21352277298381123,0.0,3.6097898572688707,False,4.60598263792263,3.781642563485359,0.0,0.0
H0859,56,3.3962670842850593,3.3962670842850593,-0.2120289163584886,0.0,3.608296000643548,False,4.60598263792263,3.781642563485359,0.0,0.0
H0918,56,3.9123286113241913,3.9123286113241913,-0.9342856591373272,0.0,4.846614270461519,False,5.752786031342924,3.781642563485359,0.0,0.0
H0923,56,3.6746915186907487,3.6746915186907487,-0.41673027547287317,0.0,4.0914217941636215,False,4.933640750328428,4.155866231551303,0.0,0.0
H1230,56,3.838605536032887,3.838605536032887,-0.21352277298381123,0.0,4.052128309016698,False,5.588956975140025,3.781642563485359,0.0,0.0
H1281,56,3.191565725170675,3.191565725170675,-0.5671641393061273,0.0,3.758729864476802,False,4.442153581719731,3.4074188954194167,0.0,0.0
H1292,56,2.765695140182377,2.765695140182377,0.0843572414320519,0.0,2.681337898750325,False,3.7868373569081353,3.033195227353474,0.0,0.0
H1733,56,2.765695140182377,2.765695140182377,-0.6393933579721092,0.0,3.4050884981544858,False,3.7868373569081353,3.033195227353474,0.0,0.0
H1822,56,3.5437132348676683,3.5437132348676683,-0.11885026105701008,0.0,3.6625634959246782,False,4.933640750328428,3.781642563485359,0.0,0.0
H1899,56,2.765695140182377,2.765695140182377,0.10082510819158087,0.0,2.664870031990796,False,3.7868373569081353,3.033195227353474,0.0,0.0
H1900,56,3.191565725170675,3.191565725170675,0.9147666496465756,0.0,2.2767990755240994,False,4.442153581719731,3.4074188954194167,0.0,0.0
H1968,56,3.2832505238468306,3.2832505238468306,-0.34151334355624613,0.0,3.6247638674030767,False,4.442153581719731,3.6693754630655766,0.0,0.0
H2059,56,3.060587441347595,3.060587441347595,0.8410435743552711,0.0,2.219543866992324,False,4.442153581719731,3.033195227353474,0.0,0.0
H2074,56,3.3962670842850593,3.3962670842850593,-0.19406719297363711,0.0,3.5903342772586964,False,4.60598263792263,3.781642563485359,0.0,0.0
H2083,56,3.3962670842850593,3.3962670842850593,0.10082510819158087,0.0,3.2954419760934783,False,4.60598263792263,3.781642563485359,0.0,0.0
H2093,56,4.280943987780714,4.280943987780714,0.3234881906908169,0.0,3.9574557970898967,False,6.571931312357418,3.781642563485359,0.0,0.0
H2127,56,3.060587441347595,3.060587441347595,-0.19406719297363711,0.0,3.254654634321232,False,4.442153581719731,3.033195227353474,0.0,0.0
H2375,56,3.5437132348676683,3.5437132348676683,0.3219943340654943,0.0,3.221718900802174,False,4.933640750328428,3.781642563485359,0.0,0.0
H2435,56,4.026839028387743,4.026839028387743,0.06639551804720045,0.0,3.960443510340542,False,5.425127918937125,4.530089899617246,0.0,0.0
H2588,56,3.3962670842850593,3.3962670842850593,-0.13830584106718422,0.0,3.5345729253522435,False,4.60598263792263,3.781642563485359,0.0,0.0
H2657,56,3.3962670842850593,3.3962670842850593,0.10082510819158087,0.0,3.2954419760934783,False,4.60598263792263,3.781642563485359,0.0,0.0
H2754,56,3.3962670842850593,3.3962670842850593,-0.2692841248902642,0.0,3.6655512091753235,False,4.60598263792263,3.781642563485359,0.0,0.0
H0210,57,3.1181449747392422,3.1181449747392422,-0.43474925687060684,0.0,3.552894231609849,False,4.330060016949328,3.3417656203201282,0.0,0.0
H0352,57,2.699745803522668,2.699745803522668,0.2132435937795814,0.0,2.4865022097430867,False,3.686240568011618,2.974107279764114,0.0,0.0
H0397,57,2.9894645555446373,2.9894645555446373,0.7541708764821906,0.0,2.2352936790624467,False,4.330060016949328,2.974107279764114,0.0,0.0
H0408,57,3.319255081939339,3.319255081939339,0.20709128607101226,0.0,3.1121637958683266,False,4.491014879183753,3.7094239608761423,0.0,0.0
H0801,57,2.9894645555446373,2.9894645555446373,0.4374831530495834,0.0,2.551981402495054,False,4.330060016949328,2.974107279764114,0.0,0.0
H0866,57,3.319255081939339,3.319255081939339,0.20709128607101226,0.0,3.1121637958683266,False,4.491014879183753,3.7094239608761423,0.0,0.0
H0938,57,3.6089738339613078,3.6089738339613078,0.009057332725199652,0.0,3.599916501236108,False,5.134834328121462,3.7094239608761423,0.0,0.0
H1145,57,3.319255081939339,3.319255081939339,0.2956999308928837,0.0,3.0235551510464553,False,4.491014879183753,3.7094239608761423,0.0,0.0
H1216,57,3.319255081939339,3.319255081939339,0.8782135887911053,0.0,2.4410414931482336,False,4.491014879183753,3.7094239608761423,0.0,0.0
H1358,57,3.0343239315556216,3.0343239315556216,-0.36231956886511474,0.0,3.3966435004207365,False,4.651969741418182,2.974107279764114,0.0,0.1
H1381,57,2.8446051795336524,2.8446051795336524,0.5792663752062829,0.0,2.2653388043273694,False,4.008150292480472,2.974107279764114,0.0,0.0
H1663,57,2.8446051795336524,2.8446051795336524,-0.286813727005338,0.0,3.1314189065389906,False,4.008150292480472,2.974107279764114,0.0,0.0
H1702,57,2.9894645555446373,2.9894645555446373,0.220194089033107,0.0,2.7692704665115304,False,4.330060016949328,2.974107279764114,0.0,0.0
H1734,57,3.6089738339613078,3.6089738339613078,-0.7968976968980674,0.0,4.405871530859375,False,5.134834328121462,3.7094239608761423,0.0,0.0
H1769,57,2.9894645555446373,2.9894645555446373,-0.6682172777034625,0.0,3.6576818332481,False,4.330060016949328,2.974107279764114,0.0,0.0
H1928,57,2.9894645555446373,2.9894645555446373,-0.06644850913457703,0.0,3.0559130646792143,False,4.330060016949328,2.974107279764114,0.0,0.0
H2388,57,3.206753619561114,3.206753619561114,-0.507178944876099,0.0,3.713932564437213,False,4.8129246036526085,2.974107279764114,0.0,0.0
H2405,57,3.464114457950324,3.464114457950324,-0.06644850913457703,0.0,3.530562967084901,False,4.8129246036526085,3.7094239608761423,0.0,0.0
H2427,57,2.9894645555446373,2.9894645555446373,0.1539167087361839,0.0,2.8355478468084536,False,4.330060016949328,2.974107279764114,0.0,0.0
H2511,57,2.9894645555446373,2.9894645555446373,-0.2898898808596225,0.0,3.27935443640426,False,4.330060016949328,2.974107279764114,0.0,0.0
H2637,57,3.319255081939339,3.319255081939339,0.20709128607101226,0.0,3.1121637958683266,False,4.491014879183753,3.7094239608761423,0.0,0.0
H2728,57,3.1181449747392422,3.1181449747392422,-0.21130788514556129,0.0,3.3294528598848037,False,4.330060016949328,3.3417656203201282,0.0,0.0
H0047,58,2.77843238248271,2.77843238248271,-0.22795407069086732,0.0,3.0063864531735773,False,3.905472190710234,2.9170568476088707,0.0,0.0
H0120,58,2.9207941830452295,2.9207941830452295,0.11205042143036797,0.0,2.8087437616148616,False,4.221831747515832,2.9170568476088707,0.0,0.0
H0198,58,3.063155983607749,3.063155983607749,-0.2567731704096078,0.0,3.3199291540173568,False,4.5381913043214315,2.9170568476088707,0.0,0.0
H0359,58,3.4902413852953065,3.4902413852953065,0.13255431982526428,0.0,3.357687065470042,False,5.487269974738226,2.9170568476088707,0.0,0.0
H0556,58,2.77843238248271,2.77843238248271,-0.3196388693670233,0.0,3.098071251849733,False,3.905472190710234,2.9170568476088707,0.0,0.0
H0696,58,2.9207941830452295,2.9207941830452295,0.7572824130715374,0.0,2.163511769973692,False,4.221831747515832,2.9170568476088707,0.0,0.0
H0782,58,3.2448986658814025,3.2448986658814025,0.13255431982526428,0.0,3.112344346056138,False,4.380011525918632,3.6396956549086226,0.0,0.0
H0850,58,3.3872604664439216,3.3872604664439216,0.539135823117925,0.0,2.848124643325997,False,4.69637108272423,3.6396956549086226,0.0,0.0
H1305,58,2.9207941830452295,2.9207941830452295,0.4884588212315619,0.0,2.4323353618136676,False,4.221831747515832,2.9170568476088707,0.0,0.0
H1605,58,3.853726749842613,3.853726749842613,-0.24385407997592973,0.0,4.0975808298185425,False,5.170910417932626,4.362334462208374,0.0,0.0
H1619,58,2.9207941830452295,2.9207941830452295,0.4013779116652399,0.0,2.5194162713799897,False,4.221831747515832,2.9170568476088707,0.0,0.0
H1732,58,2.9207941830452295,2.9207941830452295,-0.01901525895692284,0.0,2.9398094420021526,False,4.221831747515832,2.9170568476088707,0.0,0.0
H1981,58,2.77843238248271,2.77843238248271,0.8950403245242223,0.0,1.8833920579584875,False,3.905472190710234,2.9170568476088707,0.0,0.0
H2373,58,3.3872604664439216,3.3872604664439216,-0.6642472505980925,0.0,4.051507717042014,False,4.69637108272423,3.6396956549086226,0.0,0.0
H2440,58,2.9207941830452295,2.9207941830452295,-0.8066090511606117,0.0,3.727403234205841,False,4.221831747515832,2.9170568476088707,0.0,0.0
H2480,58,3.3478795847327865,3.3478795847327865,0.17862743260179326,0.0,3.1692521521309933,False,5.170910417932626,2.9170568476088707,0.0,0.0
H2482,58,2.77843238248271,2.77843238248271,-0.4461006606444799,0.0,3.22453304312719,False,3.905472190710234,2.9170568476088707,0.0,0.0
H0176,59,2.714502731094512,2.714502731094512,-0.24403597876006125,0.0,2.9585387098545732,False,3.806274702559327,2.8619403284080422,0.0,0.0
H0257,59,2.5988722134922466,2.5988722134922466,0.03586179861709474,0.0,2.563010414875152,False,3.4952771721402645,3.217135674368937,0.0,0.1
H0272,59,2.85445161978309,2.85445161978309,-0.17406153441577216,0.0,3.028513154198862,False,4.117272232978389,2.8619403284080422,0.0,0.0
H0353,59,2.814875383254716,2.814875383254716,-0.32009025983395256,0.0,3.1349656430886688,False,3.4952771721402645,3.8342875879759926,0.0,0.1
H0806,59,2.714502731094512,2.714502731094512,-0.4600391485225306,0.0,3.174541879617043,False,3.806274702559327,2.8619403284080422,0.0,0.0
H0957,59,2.5988722134922466,2.5988722134922466,0.38573402033854,0.0,2.2131381931537066,False,3.4952771721402645,3.217135674368937,0.0,0.1
H0968,59,3.118718879557982,3.118718879557982,-0.10408709007148326,0.0,3.2228059696294653,False,4.428269763397453,3.217135674368937,0.0,0.0
H1103,59,3.1418017710954755,3.1418017710954755,-0.38398486744863936,0.0,3.525786638544115,False,3.650775937349795,4.282721712251622,0.0,0.0
H1181,59,2.5988722134922466,2.5988722134922466,0.5317627457567201,0.0,2.0671094677355266,False,3.4952771721402645,3.217135674368937,0.0,0.1
H1272,59,2.738821102180825,2.738821102180825,-0.0401924824567966,0.0,2.7790135846376214,False,3.806274702559327,3.217135674368937,0.0,0.1
